,formula,time,result
0,"!([](((<>""Belt==q1"" U (""Plate_4==wait_press"" && <>""Belt==q1"")) U ([]X []""Plate_2==wait_belt"" && (<>""Belt==q1"" U (""Plate_4==wait_press"" && <>""Belt==q1"")))) R (([]""Belt==q2"" R ""Plate_1==wait_deposit"") || ((<>""Belt==q1"" U (""Plate_4==wait_press"" && <>""Belt==q1"")) U ([]X []""Plate_2==wait_belt"" && (<>""Belt==q1"" U (""Plate_4==wait_press"" && <>""Belt==q1"")))))))",3.18295653804671,True
1,"!((((""Belt==q2"" R ""Press==done"") R ""Plate_5==wait_deposit"") U (""Plate_4==wait_belt"" && ((""Belt==q2"" R ""Press==done"") R ""Plate_5==wait_deposit""))) R (""Plate_2==wait_press"" || (<>""Plate_0==wait_deposit"" U ([]""Plate_3==wait_belt"" && <>""Plate_0==wait_deposit""))))",4.376761825056747,True
2,"!(<>X X <>(<>""Deposit==loaded"" U []!(""Plate_0==wait_press"" <-> (X ""Plate_0==wait_belt"" && <>""Plate_3==wait_belt""))))",2.7289137359475717,True
3,"!(<>((!<>""Robot==wait"" R (((""Plate_2==wait_press"" R ""Plate_4==wait_deposit"") <-> X <>""Table==up_empty"") || !<>""Robot==wait"")) U (""Robot==Bpress"" && (!<>""Robot==wait"" R (((""Plate_2==wait_press"" R ""Plate_4==wait_deposit"") <-> X <>""Table==up_empty"") || !<>""Robot==wait"")))))",5.006560198031366,True
4,"!([]!(X (""Plate_2==wait_belt"" || []!<>[]""Robot==Bpress"") && (""Plate_2==wait_press"" R (""Plate_2==wait_press"" || []""Plate_3==wait_press""))))",4.324919562088326,False
5,"!(<>(""Plate_5==wait_press"" && [](X (""Plate_5==wait_table"" R (""Plate_5==wait_table"" || (""Table==up_empty"" <-> []X ""Plate_0==wait_belt""))) U ""Plate_5==wait_press"")))",2.685294662020169,True
6,"!(!(""Robot==Bpress"" <-> (((""Plate_3==wait_press"" && ""Robot==Apress"") || !(""Plate_2==wait_deposit"" R (""Deposit==loaded"" || ""Plate_2==wait_deposit""))) U (""Table==down_full"" U (""Table==down_full"" && []""Plate_3==wait_deposit"")))))",2.734577034949325,True
7,"!(!([]<>""Plate_2==wait_table"" <-> <>[](!(""Press==done"" <-> X ""Plate_0==wait_press"") R ((""Plate_2==wait_table"" R !""Belt==q1"") || !(""Press==done"" <-> X ""Plate_0==wait_press"")))))",12.709472329937853,False
8,"!(<>[]X (!""Plate_3==wait_table"" && !(!(""Table==up_full"" <-> (""Plate_3==wait_deposit"" -> ""Plate_0==wait_belt"")) <-> []""Plate_3==wait_belt"")))",3.3422873109811917,True
9,"!(<>([](X !(""Plate_3==wait_table"" <-> <>X ""Robot==Bdeposit"") <-> X !(""Plate_4==wait_belt"" <-> ""Table==down_full"")) R ""Plate_2==wait_deposit""))",2.71804809209425,True
10,"!(!(!""Belt==q1"" <-> <>([]<>""Robot==wait"" R (""Robot==Bpress"" && []!""Deposit==loaded""))))",7.154725034954026,False
11,"!(!(<>""Plate_4==wait_press"" <-> <>![](X !(""Plate_4==wait_deposit"" <-> <>[]!""Table==down_full"") R (""Plate_0==wait_table"" || X !(""Plate_4==wait_deposit"" <-> <>[]!""Table==down_full"")))))",7.017977762967348,False
12,"!((true U ""Plate_5==wait_belt"") R !([]![]""Plate_0==wait_table"" <-> <>(""Robot==Bdeposit"" R !""Plate_1==wait_belt"")))",5.819814756978303,True
13,"!((<>""Plate_1==wait_press"" <-> []<>(""Belt==got_new"" R ""Plate_4==wait_table"")) R X (""Plate_5==wait_belt"" <-> []<>""Table==down_full""))",13.319563998025842,False
14,"!(!(""Plate_3==wait_deposit"" <-> <>[]""Plate_2==wait_belt"") R (<>[]""Plate_5==wait_press"" U (!""Plate_3==wait_belt"" || ""Plate_3==wait_press"")))",10.033059981069528,False
15,"!(!(<>!([]""Plate_3==wait_deposit"" <-> []""Plate_5==wait_belt"") <-> (""Plate_3==wait_deposit"" R (""Plate_3==wait_deposit"" || ([]""Press==pressing"" U <>""Plate_5==wait_deposit"")))))",8.866099194972776,False
16,"!(!(!""Plate_4==wait_belt"" <-> (X !<>""Plate_1==wait_deposit"" U []((""Deposit==loaded"" && []""Plate_3==wait_belt"") -> ""Plate_0==wait_table""))))",4.026108289021067,True
17,"!(!((""Table==down_full"" || <>""Plate_0==wait_press"") <-> (<>[]""Robot==Apress"" <-> []X X ""Robot==Apress"")))",4.721238219062798,False
18,"!([](<>""Plate_5==wait_belt"" U ((([]""Plate_2==wait_deposit"" U ""Plate_4==wait_table"") U (<>X X ""Plate_1==wait_press"" && ([]""Plate_2==wait_deposit"" U ""Plate_4==wait_table""))) R ""Table==up_empty"")))",5.295484120957553,False
19,"!(X (<>""Plate_3==wait_table"" <-> ((""Plate_2==wait_table"" -> ""Plate_1==wait_deposit"") U X []X ""Plate_1==wait_belt"")) U (<>""Plate_3==wait_deposit"" && X (<>""Plate_3==wait_table"" <-> ((""Plate_2==wait_table"" -> ""Plate_1==wait_deposit"") U X []X ""Plate_1==wait_belt""))))",9.440257458016276,True
20,"!([]((<>(""Press==done"" || <>""Robot==Apress"") U []""Robot==Bpress"") U (X ""Belt==got_new"" && []""Plate_0==wait_table"" && (<>(""Press==done"" || <>""Robot==Apress"") U []""Robot==Bpress""))))",2.84015884809196,True
21,"!(X ""Plate_0==wait_table"" R ((""Plate_0==wait_deposit"" -> !(""Plate_1==wait_press"" <-> ""Plate_2==wait_belt"")) || <>(""Plate_1==wait_table"" U (""Plate_1==wait_table"" && []""Plate_3==wait_deposit""))))",8.840852818102576,False
22,"!(<>(!<>""Plate_3==wait_table"" R (""Plate_4==wait_press"" U ""Plate_1==wait_table"")) U X [](""Plate_1==wait_deposit"" <-> ""Plate_2==wait_belt""))",3.207357755047269,False
23,"!([]<>(<>""Robot==Apress"" <-> (""Plate_5==wait_deposit"" R []""Plate_2==wait_belt"")))",4.042781600030139,True
