,formula,time,result
0,"!(![]((""Node_0==want_RT"") -> (!(""Token==cycle_end"") U ((""Token==cycle_end"") U (!(""Token==cycle_end"") && ((""Node_0==RT_action"") R !(""Token==cycle_end"")))))))",0.02519407100044191,False
1,"!([]<>(""Node_0==RT_action""))",0.015190753969363868,False
2,"!([]((""Node_0==reserved"") -> (!(""Token==cycle_end"") U ((""Token==cycle_end"") U (!(""Token==cycle_end"") && ((""Node_0==RT_action"") R !(""Token==cycle_end"")))))))",0.01762328390032053,False
3,"!(![]((""Node_0==reserved"") -> (!(""Token==cycle_end"") U ((""Token==cycle_end"") U (!(""Token==cycle_end"") && ((""Node_0==RT_action"") R !(""Token==cycle_end"")))))))",0.01808480394538492,True
4,"!(![]((""Node_0==reserved"") -> ((""Node_0==RT_action"") R !(""Token==cycle_end""))))",0.019753812928684056,False
5,"!([]((""Node_0==reserved"") -> ((""Node_0==RT_action"") R !(""Token==cycle_end""))))",0.01308519602753222,False
6,"!(![]<>(""Node_0==RT_action""))",0.021414101938717067,False
7,"!([]<>(""Node_0==NRT_action""))",0.015545694972388446,False
8,"!(![]<>(""Node_0==NRT_action""))",0.02742999908514321,True
9,"!([]((""Node_0==want_RT"") -> (!(""Token==cycle_end"") U ((""Token==cycle_end"") U (!(""Token==cycle_end"") && ((""Node_0==RT_action"") R !(""Token==cycle_end"")))))))",0.02195131196640432,False
