,formula,time,result
0,"!(![]((""Node_0==reserved"") -> (!(""Token==cycle_end"") U ((""Token==cycle_end"") U (!(""Token==cycle_end"") && ((""Node_0==RT_action"") R !(""Token==cycle_end"")))))))",8.831375187030062,True
1,"!(![]((""Node_0==reserved"") -> ((""Node_0==RT_action"") R !(""Token==cycle_end""))))",13.536266318988055,False
2,"!(![]((""Node_0==want_RT"") -> (!(""Token==cycle_end"") U ((""Token==cycle_end"") U (!(""Token==cycle_end"") && ((""Node_0==RT_action"") R !(""Token==cycle_end"")))))))",16.883146197069436,False
3,"!([]((""Node_0==want_RT"") -> (!(""Token==cycle_end"") U ((""Token==cycle_end"") U (!(""Token==cycle_end"") && ((""Node_0==RT_action"") R !(""Token==cycle_end"")))))))",8.6764606180368,False
4,"!([]((""Node_0==reserved"") -> ((""Node_0==RT_action"") R !(""Token==cycle_end""))))",5.447046309011057,False
5,"!(![]<>(""Node_0==NRT_action""))",17.062481401022524,True
6,"!([]<>(""Node_0==NRT_action""))",7.402307208976708,False
7,"!([]((""Node_0==reserved"") -> (!(""Token==cycle_end"") U ((""Token==cycle_end"") U (!(""Token==cycle_end"") && ((""Node_0==RT_action"") R !(""Token==cycle_end"")))))))",7.983453911961988,False
8,"!(![]<>(""Node_0==RT_action""))",15.475687008933164,False
9,"!([]<>(""Node_0==RT_action""))",7.389155953074805,False
