,formula,time,result
0,"!([]<>(""Node_0==RT_action""))",0.30236831901129335,False
1,"!(![]((""Node_0==reserved"") -> ((""Node_0==RT_action"") R !(""Token==cycle_end""))))",0.5417853309772909,False
2,"!(![]<>(""Node_0==NRT_action""))",0.7824935580138117,True
3,"!([]((""Node_0==reserved"") -> (!(""Token==cycle_end"") U ((""Token==cycle_end"") U (!(""Token==cycle_end"") && ((""Node_0==RT_action"") R !(""Token==cycle_end"")))))))",0.33652090409304947,False
4,"!([]((""Node_0==want_RT"") -> (!(""Token==cycle_end"") U ((""Token==cycle_end"") U (!(""Token==cycle_end"") && ((""Node_0==RT_action"") R !(""Token==cycle_end"")))))))",0.33604070299770683,False
5,"!([]((""Node_0==reserved"") -> ((""Node_0==RT_action"") R !(""Token==cycle_end""))))",0.13572146801743656,False
6,"!(![]<>(""Node_0==RT_action""))",0.7232030309969559,False
7,"!([]<>(""Node_0==NRT_action""))",0.3073112800484523,False
8,"!(![]((""Node_0==reserved"") -> (!(""Token==cycle_end"") U ((""Token==cycle_end"") U (!(""Token==cycle_end"") && ((""Node_0==RT_action"") R !(""Token==cycle_end"")))))))",0.36380618799012154,True
9,"!(![]((""Node_0==want_RT"") -> (!(""Token==cycle_end"") U ((""Token==cycle_end"") U (!(""Token==cycle_end"") && ((""Node_0==RT_action"") R !(""Token==cycle_end"")))))))",0.7557728009996936,False
